id_sentimen,id_tokoh,id_wilayah,platform,raw_text,sentiment_label,keyword_category,url_postingan,created_at,tanggal_mentah,tipe_kemarahan,target_serangan,wilayah
1570,1,,TikTok,serentak stop pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1571,1,,TikTok,hapus opsen pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1582,1,,TikTok,halah trserah ora harep mbatar pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1587,1,,TikTok,Alhamdulillah motor saya udah bertaun2 g saya pajakin lha ini kan klo di pajakin jdi enk yg duduk di kursi empuk😂,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1598,1,,TikTok,pajak gaaeesss,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1627,1,,TikTok,boikot pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1629,1,,TikTok,pajak telat pasti dibayar,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1639,1,,TikTok,"arep byr pajak pun di angel"", mending ora byr pajak, sg kendaraan surat komplit ora colongan.",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1657,1,,TikTok,jawa tengah UMR rendah pajak gila2an edyan gak tu😂,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1677,1,,TikTok,jgn bayar pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1692,1,,TikTok,yo gk usah di pajekne ach motore,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1697,1,,TikTok,rasah bayar pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1717,1,,TikTok,inti pada intinya ora sah pajeki!!!,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1724,1,,TikTok,Akhirnya malas bayar pajak....,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1734,1,,TikTok,coba bayar pajak dipermudah pak. pasti banyak yg taat bayar pjk,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1745,1,,TikTok,demooo mogok bayar pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1516,1,,TikTok,Stop pajak rakyat keberatan.,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1765,1,,TikTok,sudah ada PKB ..kenapa disuruh bayar opsen..apa gunanya pajak opsen.dan apa gunanya PKB,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Solo Raya (AD)
319,1,,TikTok,ngomong ora angger,Negatif,,,2026-02-25 19:46:39.483484+00:00,5 h yang lalu,Kekecewaan Politik,Lainnya,Lainnya/Jateng
1515,1,,TikTok,aku loh golput alias tak coblos kabeh. tp melu keno imbase,Netral,,,2026-02-25 19:46:39.483484+00:00,2-12,Kekecewaan Politik,Gubernur,Lainnya/Jateng
1650,1,,TikTok,min tolong min kami rakyat sangat di Bebani pajak yg sangat besar ini,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1733,1,,TikTok,"BYK YG TDK BAYAR PAJAK COBA DI EVALUASI KESALAHAN ATURANMU , BUKAN MALAH MEMBEBANI YG TA'AT PAJAK . LEBIH BAIK RAKYAT TDK BAYAR PAJAK SEKALIAN, LAGIAN KITA BELI KENDARAAN CARI DUWIT SENDIRI .",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1755,1,,TikTok,stop bayar pajak memeras rakyat,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1555,1,,TikTok,"gimana ini min, masa pajaknya lebih gede dibanding pendapatan rakyatnya,",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
1672,1,,TikTok,"INI BUKAN INOVASI, RAKYAT 90% TERTIB PAJAK. KENAPA HUTANG D TANGGUHKAN RAKYAT, KENAPA TIDAK DI JATUHKAN DRI SEKTOR LAINNYA.",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Solo Raya (AD)
1831,1,,TikTok,berarti yg rajin bayar pajak malah jadi sapi perah untuk yg tidak bayar pajak. begitukan maksudnya?,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1842,1,,TikTok,pejabat ngicere pajak tok ramikir nang lapangane pie carane ben rakyat seneng bayar pajak... giliran mau bayar di persulit,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1805,1,,TikTok,pejabat pemerras lewat pajak..,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1807,1,,TikTok,ojo gelem pajak boikot pajak 👍👍👍,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1809,1,,TikTok,mbayar pajak rutin pk,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1814,1,,TikTok,Ra sah bayar pajak....😆😆,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1826,1,,TikTok,aku ora arep pajek,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1852,1,,TikTok,ORA pajak ORA urip,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1858,1,,TikTok,GAH MBAYAR PAJEK NEK NO,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1870,1,,TikTok,kerjone gur ngindake pajak ...bencana kmrn kmn....,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1874,1,,TikTok,"kebijakan goblok,kalah sama Timur Leste yg pajak nya sedikit",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1904,1,,TikTok,solusi beli motor blong saja gak mikir pajak😂,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1917,1,,TikTok,gerakan stop pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1919,1,,TikTok,"Semua pembayaran pajak ber motor beres semua,itu paling pada di korupsi.",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1921,1,,TikTok,sibuk urus pajak ....buat apa bayar pajak toh cm buat para koruptor,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1951,1,,TikTok,jgn bayar pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1955,1,,TikTok,tidak usah bayar pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1859,1,,TikTok,jebolan polisi tiada kata kasiaan ...taunya peras perass,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1935,1,,TikTok,hawane kok Ming pajak pajak pajak..... mbok ya pieeeee Ben ada pemasukan selain pajak pajak pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Solo Raya (AD)
1970,1,,TikTok,ga usah bayar pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1987,1,,TikTok,"hello geesss,, ini baru pajak yaaa,, ntar yg lain2 nya nyusul,, siap2 aja",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1991,1,,TikTok,coba ittuuu di cek pd bayar pajak gak kendaraaan pribadi sm kendaraaaan dinas nyaaaa,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1993,1,,TikTok,pok men Ora usah bayar pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1996,1,,TikTok,gak usah bayar pajak.....wes tak lah,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2003,1,,TikTok,usah pajeki repot amat gantian,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2017,1,,TikTok,sampe konangan pajek dikorupsi wes mls bayar aku,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1973,1,,TikTok,"turu,o wes bengi ojo pajak mbok rembok",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Solo Raya (AD)
2037,1,,TikTok,nukokke motor ora tau tp sak enak e dewe nek ngundakke pajek,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2040,1,,TikTok,#stopbayarpajaka,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2039,1,,TikTok,kan ada datanya yang belum bayar pajak kenapa yang rajin bayar pajak kena imbas nya ...,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Solo Raya (AD)
2043,1,,TikTok,EMG pejabat kayak telekkk klau pakai dasar aturan pajak itu sekali doang,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2049,1,,TikTok,pajak itu hanya untuk memperkaya para pejabat,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2051,1,,TikTok,pejabat ya ga bayar pajak ga,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2067,1,,TikTok,ora ngurusi musibah ngurusi nenpajak ben tambah cuan,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2095,1,,TikTok,tuki motor dewek bisa ndue utang pajak 🤣🤣🤣🤣,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1930,1,,TikTok,ws Podo demo neh Iki nko...pajak koq sampe nyengsarane rakyat,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1897,1,,TikTok,"Njomplang sama pendapatan rakyat pak , UMR RENDAH TP PAJAK TERTINGGI ITU gimana konsepnya 😳😳",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
1994,1,,TikTok,"Pajak Tinggi...
UMK terendah....
Trus kerjone opo...
Mantab...
Keblondrok....",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
2097,1,,TikTok,wes ager pajeke seng okeh sisan wong jawa tengah ben ga duwe mobel ben go sepedah wae,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2119,1,,TikTok,boikot bayar pajak.,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2125,1,,TikTok,gk usah byr pajak...memperkaya para pejabat..,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2132,1,,TikTok,benar kalo daerab dipimpin oleh polisi.. pemasukan bisanya dari pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2152,1,,TikTok,wong pajak di bayaar kok jare duee utang 😂,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2158,1,,TikTok,makay permudahkan aturan bayar pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2164,1,,TikTok,mogok bayar pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2192,1,,TikTok,Stop bayar pajak aja,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2206,1,,TikTok,"dan coba lihat program KDM soal pajak kendaraan, lihat dampak kebijakannya.",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2207,1,,TikTok,"jangankan byr pajak , bpkb masih di bank , job sepi pol",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2232,1,,TikTok,Tunggakin aja pajaknya nunggu event pemutihan,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2245,1,,TikTok,"UMR ora sepira,pajak e ra kira kira",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2265,1,,TikTok,tunda bayar pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2268,1,,TikTok,Umrmu loh ngisin isini pajak terus sik diundakke. Joohhh,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2292,1,,TikTok,ora bayar pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2339,1,,TikTok,"wes gak usah byar pajek, engkolah ono pemutihan",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2348,1,,TikTok,ora arep bayar pajek..wong yo ra due sing arep di pajeki..😂😂,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2369,1,,TikTok,pajak juga gk ada baikya d jwa tengah,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2374,1,,TikTok,penak seng duwe motor ra tau pajek🤣🤣🤣🤣🤣,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2269,1,,TikTok,Aturannya siapa yg buat? Aturan itu buat siapa? Kalau rakyat selalu dibebani berbagai macam pajak dan itu mbratkan llu ap bedanya dgn penjajah?,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2272,1,,TikTok,kelola sumber daya alam....jngn bertumpu pada PJK....karna pejabat gak bisa kerja....maka meras rakyat lewat pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2393,1,,TikTok,pajak di koropsi..... lembur st,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2400,1,,TikTok,Dasarnya apa suruh bayar pajak aja sulitnya gak karuan.,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2436,1,,TikTok,stop bayar pajak...,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2450,1,,TikTok,ngopo bayar pajak gur d gaglak ulo ulo....,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2490,1,,TikTok,turunkan pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2520,1,,TikTok,se Jawa Tengah gak usah byr pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2535,2,,TikTok,kegunaan pajak kui opo wae,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2556,2,,TikTok,sakkarepmu gawe peraturan...sakgelemku gawe keputusan Ra mbayar pajak 😁😁😁,Negatif,,,2026-02-25 19:46:39.483484+00:00,10 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2564,2,,TikTok,mpun pak....mboten usah dijelaske sing bertele tele...intine tetep ada tambahan pajak.,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2483,1,,TikTok,keadilan sosial nya sudah ngk ada nih buat rakyat kecil. UMR 2 juta saja pajak nya tinggi sekarang,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2569,2,,TikTok,Stop Bayar Pajak biar mereka mau tingkah kaya apa lossss,Negatif,,,2026-02-25 19:46:39.483484+00:00,21 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2573,2,,TikTok,opsen memberatkan masyarakat. hapus aja opsen biar masyarakat tdk terbebani dlm bayar pajak bermotor,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2581,2,,TikTok,hapus opsen pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,8 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2582,2,,TikTok,serukan Anti pajak di seluruh Indonesia,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2160,1,,TikTok,pajak masuknya kemana rek pribadi,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
2233,1,,TikTok,jaman saiki mbayar pajak yo rugi.,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
2379,1,,TikTok,beli kendaraan pajak nya sampe 300% ... pajak / tahun avanza bisa 3 - 6 jt... semua pajaakkkkkkkkkk.....,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
2448,1,,TikTok,penyebabnya kebijakan yg kurang tepat ..yg bayar pajak tepat waktu setiap tahun tdk dikasih reward..yg nunggak pajak malah dikasih reward dengan pembebasan pajak tertunggak...jadinya masy mikir lebih baik nunggak nanti dikasih reward berupa pemutihan..Cihuy 😁,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
2594,2,,TikTok,PCX 2022 pajak hbis 530000 itu th 2025 TPI th 2026 jdi berapa ya,Negatif,,,2026-02-25 19:46:39.483484+00:00,49 m yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2602,2,,TikTok,Boikot Pajak bersama ..,Negatif,,,2026-02-25 19:46:39.483484+00:00,6 m yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2606,2,,TikTok,gak usah bayar pajak.....,Negatif,,,2026-02-25 19:46:39.483484+00:00,59 m yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2608,2,,TikTok,Semua di pajakin tapi timbal baliknya apa ke masyarakat,Negatif,,,2026-02-25 19:46:39.483484+00:00,2 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2640,2,,TikTok,turunkan pajak klo gitu 😁,Negatif,,,2026-02-25 19:46:39.483484+00:00,6 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2641,2,,TikTok,stop pajak Jawa barat aja bisa stop pajak masak Jawa tengah ga bisa,Negatif,,,2026-02-25 19:46:39.483484+00:00,6 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2718,2,,TikTok,pajak motor gratis,Negatif,,,2026-02-25 19:46:39.483484+00:00,20 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2720,2,,TikTok,stop bayar pajak..pajak hanya buat bancaan para pejabat...😫,Negatif,,,2026-02-25 19:46:39.483484+00:00,20 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2722,2,,TikTok,"Menindas dan memeras ralyat.
ayo gak usah pajekin.",Negatif,,,2026-02-25 19:46:39.483484+00:00,20 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2736,2,,TikTok,pajak ladang .,Negatif,,,2026-02-25 19:46:39.483484+00:00,21 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2743,2,,TikTok,ayo rame2 boikot pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,21 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2757,2,,TikTok,ra kuat byr pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,22 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2764,2,,TikTok,"rak usah pajek..
pajek tnh sdh cukup.",Negatif,,,2026-02-25 19:46:39.483484+00:00,22 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2773,2,,TikTok,stop bayar pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,22 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2778,2,,TikTok,ngk usah lah bayar pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,23 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2780,2,,TikTok,"hapus opsen PKB , atau gak akan bayar pajak",Negatif,,,2026-02-25 19:46:39.483484+00:00,23 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2786,2,,TikTok,tetap konsisten dengan stop byar pajak KLO blum di turun kan titik,Negatif,,,2026-02-25 19:46:39.483484+00:00,23 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2787,2,,TikTok,opsen PKB nya 67%..ini sy bayar pajak 2025..,Negatif,,,2026-02-25 19:46:39.483484+00:00,23 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2793,2,,TikTok,#stopbayarpajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,23 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2796,2,,TikTok,pajak membebani daerah kalau diskon lawak y,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2816,2,,TikTok,tetap setop pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2827,2,,TikTok,ora arep mbayar pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2835,2,,TikTok,stop pajak ...,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2841,2,,TikTok,stop pajak apapun,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2849,2,,TikTok,beli motor Jawa Barat aja pajaknya biar masuk Jawa barat,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2864,2,,TikTok,di lusr nevri pajak kok murah,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2882,2,,TikTok,ora urus intine Ra pan bayar pajak....,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2923,2,,TikTok,"pajak yg kurang rudho karena bikin rskyst tertekan , hukumnya haram pk ustajd",Negatif,,,2026-02-25 19:46:39.483484+00:00,18 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2926,2,,TikTok,jln ya gak layak dilewati pajak kok selangit,Negatif,,,2026-02-25 19:46:39.483484+00:00,21 j yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2934,3,,Instagram,Hapus Opsen pajak 🔥🔥🔥,Negatif,,,2026-02-25 19:46:39.483484+00:00,Hapus Opsen pajak 🔥🔥🔥,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
2938,3,,Instagram,UMR paling rendah pajak paling tinggi👏,Negatif,,,2026-02-25 19:46:39.483484+00:00,UMR paling rendah pajak paling tinggi👏,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
